PFL0160W_v7.1_P1/1	PF3D7_1203200	keep	SRP14	signal recognition particle subunit SRP14
PF14_0364_v7.1_P1/3	PF3D7_1438500	keep	CPSF3	cleavage and polyadenylation specificity factor subunit 3%2C putative
PF14_0708_v7.1_P2/6	PF3D7_1474000	keep	NA	conserved Plasmodium protein%2C unknown function
PFC0358W_v7.1_P1/1	PF3D7_0308400	keep	NA	U4 spliceosomal RNA
PFF0615C_v7.1_P1/1	PF3D7_0612700	keep	P12	6-cysteine protein
PFL2110C_v7.1_P6/6	PF3D7_1243900	keep	DOC2	double C2-like domain-containing protein
PF11_0214_v7.1_P3/4	PF3D7_1120700	keep	NA	conserved Plasmodium protein%2C unknown function
PF14_0059_v7.1_P2/8	PF3D7_1406200	keep	NA	transcription elongation factor SPT6%2C putative
PF14_0633_v7.1_P3/3	PF3D7_1466400	keep	ApiAP2	AP2 domain transcription factor AP2-EXP
PFF0145W_v7.1_P1/2	PF3D7_0603000	keep	NA	conserved Plasmodium protein%2C unknown function
PF11_0158_v7.1_P7/7	PF3D7_1114900	keep	NA	conserved protein%2C unknown function
PF3D7_0107200_n2	PF3D7_0107200	keep	NA	carbon catabolite repressor protein 4%2C putative
MAL13P1.60_v7.1_P4/4	PF3D7_1301600	keep	EBA140	erythrocyte binding antigen-140
PF10_0209_v7.1_P1/2	PF3D7_1021500	keep	ROK1	ATP-dependent RNA helicase ROK1%2C putative
PFB0985C_v7.1_P1/1	PF3D7_0222100	keep	MC-2TM	Pfmc-2TM Maurer's cleft two transmembrane protein
PFI0240C_v7.1_P8/8	PF3D7_0904900	keep	CuTP	copper-transporting ATPase
PFI1010W_v7.1_P3/4	PF3D7_0920600	keep	NA	conserved Plasmodium protein%2C unknown function
PFB0070W_v7.1_P1/1	PF3D7_0201400	keep	NA	Plasmodium exported protein (hyp10)%2C unknown function
PFD0455W_v7.1_P2/2	PF3D7_0409200	keep	SOF1	protein SOF1%2C putative
PFL1583C_v7.1_P1/1	NA	drop	NA	NA
MAL13P1.515_v7.1_P1/1	PF3D7_1373000	keep	RIF	rifin
PF11_0478_v7.1_P3/3	PF3D7_1146700	keep	NA	kinesin-like protein%2C putative
PFF0325C_v7.1_P6/7	PF3D7_0606600	keep	NA	conserved Plasmodium protein%2C unknown function
PFI0240C_v7.1_P3/8	PF3D7_0904900	keep	CuTP	copper-transporting ATPase
PFL0260C_v7.1_P1/1	PF3D7_1205200	keep	HADO	HAD domain ookinete protein%2C putative
PFE0200C_v7.1_P1/1	PF3D7_0504100	keep	NA	AN1-type zinc finger protein%2C putative
PF07_0046_v7.1_P1/2	PF3D7_0710900	keep	RPL1	50S ribosomal protein L1%2C mitochondrial%2C putative
PFE0230W_v7.1_P1/5	PF3D7_0504700	keep	CEP120	centrosomal protein CEP120%2C putative
PFE1505W_v7.1_P1/1	PF3D7_0530100	keep	SYN6	SNARE protein%2C putative
PFC0650W_v7.1_P1/4	PF3D7_0315300	keep	NA	conserved Plasmodium protein%2C unknown function
PF13_0354_v7.1_P2/4	PF3D7_1367700	keep	AlaRS	alanine--tRNA ligase
PF10_0194_v7.1_P1/1	PF3D7_1020000	keep	RBM34	RNA-binding protein 34%2C putative
PF13_0359_v7.1_P2/2	PF3D7_1368700	keep	NA	mitochondrial carrier protein%2C putative
PF11_0453_v7.1_P2/2	PF3D7_1143900	keep	NA	ATP-dependent (S)-NAD(P)H-hydrate dehydratase%2C putative
PFB0295W_v7.1_P1/2	PF3D7_0206700	keep	ADSL	adenylosuccinate lyase
PFE0980C_v7.1_P2/7	PF3D7_0519500	keep	CCR4	carbon catabolite repressor protein 4%2C putative
PFE0805W_v7.1_P3/7	PF3D7_0516100	keep	ATPase1	cation-transporting ATPase 1
FKBP_DDdomain_n1.	DDdomain	keep	DDdomain	DDdomain
PF11_0397_v7.1_P1/2	PF3D7_1138600	keep	NA	beta-catenin-like protein 1%2C putative
DarkCorner	NA	keep	NA	NA
DarkCorner	NA	keep	NA	NA
DarkCorner	NA	keep	NA	NA
PFF0225W_v7.1_P2/5	PF3D7_0604600	keep	NA	DNA helicase%2C putative
PF14_0312_v7.1_P4/4	PF3D7_1433100	keep	NA	HID1 domain-containing protein%2C putative
MAL13P1.249_v7.1_P4/10	PF3D7_1349500	keep	NA	conserved Plasmodium protein%2C unknown function
PF14_0242_v7.1_P1/2	PF3D7_1426200	keep	PRMT1	protein arginine N-methyltransferase 1
PFE0225W_v7.1_P1/2	PF3D7_0504600	keep	BCKDHB	2-oxoisovalerate dehydrogenase subunit beta%2C mitochondrial%2C putative
(-)3xSLv1	NA	keep	NA	NA
PF11_0192_v7.1_P1/2	PF3D7_1118600	keep	MYST	histone acetyltransferase MYST
PF08_0086_v7.1_P1/3	PF3D7_0812500	keep	NA	RNA-binding protein%2C putative
PFC0815C_v7.1_P2/2	PF3D7_0318400	keep	NA	conserved Plasmodium protein%2C unknown function
PF14_0514_v7.1_P1/1	PF3D7_1454100	keep	NA	tRNA intron endonuclease%2C putative
PF14_0060_v7.1_P1/2	PF3D7_1406300	keep	GDPD	glycerophosphodiester phosphodiesterase
PF07_0086_v7.1_P7/10	PF3D7_0721000	keep	NA	conserved Plasmodium membrane protein%2C unknown function
PF14_0304_v7.1_P2/5	PF3D7_1432300	keep	NA	conserved Plasmodium protein%2C unknown function
PFL1130C_v7.1_P6/13	PF3D7_1223500	keep	NA	conserved Plasmodium protein%2C unknown function
PF10_0076_v7.1_P2/3	PF3D7_1007800	keep	NA	conserved Plasmodium protein%2C unknown function
MAL6_TRNA_ALA1_v7.1_P1/1	PF3D7_0620800	keep	NA	tRNA Alanine
MAL7P1.225-A_v7.1_P1/3	NA	drop	NA	NA
PF14_0123_v7.1_P2/10	PF3D7_1412400	keep	NA	conserved Plasmodium protein%2C unknown function
PFL1730C_v7.1_P2/6	PF3D7_1235800	keep	NA	conserved Plasmodium protein%2C unknown function
PF11_0296_v7.1_P1/3	PF3D7_1128500	keep	NA	Fe-S cluster assembly protein%2C putative
PF14_0282_v7.1_P8/8	PF3D7_1430300	keep	NA	acid phosphatase%2C putative
PF14_0200_v7.1_P2/2	PF3D7_1420600	keep	PANK1	pantothenate kinase 1%2C putative
PF07_0076_v7.1_P1/1	PF3D7_0718800	keep	NA	conserved protein%2C unknown function
PFC1110W_v7.1_P1/2NU	NA	drop	NA	NA
PF14_0736_v7.1_P2/3	PF3D7_1476600	keep	NA	Plasmodium exported protein%2C unknown function
MAL13P1.316_v7.1_P4/5	PF3D7_1362900	keep	NA	conserved Plasmodium protein%2C unknown function
PF11_0242_v7.1_P2/7	PF3D7_1123100	keep	CDPK7	calcium-dependent protein kinase 7
PF11_0521_v7.1_P8/9	PF3D7_1150400	keep	VAR	erythrocyte membrane protein 1%2C PfEMP1
PF14_0249_v7.1_P1/4	PF3D7_1427000	keep	NA	conserved Plasmodium protein%2C unknown function
MAL13P1.380_v7.1_P19/22	PF3D7_1343800	keep	NA	conserved Plasmodium protein%2C unknown function
MAL13P1.152_v7.1_P3/3	PF3D7_1327500	keep	NA	conserved protein%2C unknown function
PFL1010C_v7.1_P3/7	PF3D7_1221000	keep	SET10	histone-lysine N-methyltransferase%2C H3 lysine-4 specific
PFC0571C-A_v7.1_P2/2	PF3D7_0313700	keep	NA	conserved Plasmodium protein%2C unknown function%2C unspecified product
PFF0575C_v7.1_P4/10	PF3D7_0611800	keep	NA	conserved Plasmodium protein%2C unknown function
PFF0825C_v7.1_P1/2	PF3D7_0617000	keep	TOM40	mitochondrial import receptor subunit TOM40%2C putative
PF14_0372_v7.1_P2/6	PF3D7_1439300	keep	NA	Sad1/UNC domain-containing protein%2C putative
MAL13P1.133_v7.1_P15/16	PF3D7_1324300	keep	NA	conserved Plasmodium membrane protein%2C unknown function
PFA0765C_v7.1_P3/7	PF3D7_0115700	keep	VAR	erythrocyte membrane protein 1%2C PfEMP1
PF07_0055_v7.1_P2/2	PF3D7_0714100	keep	NA	MAATS1 domain-containing protein%2C putative
PFD1175W_v7.1_P2/4	PF3D7_0424700	keep	FIKK4.2	serine/threonine protein kinase%2C FIKK family
(+)E1A_r60_3	NA	keep	NA	NA
PFB0180W_v7.1_P1/2	PF3D7_0203900	keep	NA	5'-3' exonuclease%2C N-terminal resolvase-like domain%2C putative
PFL1035W_v7.1_P2/3	PF3D7_1221500	keep	NA	heptatricopeptide repeat-containing protein%2C putative
PF10_0325_v7.1_P1/1	PF3D7_1033400	keep	HAD1	haloacid dehalogenase-like hydrolase
PF13_0137_v7.1_P3/5	PF3D7_1324000	keep	NA	conserved Plasmodium protein%2C unknown function
PFF0210W_v7.1_P2/3	PF3D7_0604300	keep	NA	conserved Plasmodium protein%2C unknown function
PF10_0374_v7.1_P23/27	PF3D7_1038400	keep	Pf11-1	gametocyte-specific protein
PF11_0326_v7.1_P5/8	PF3D7_1131600	keep	NA	kelch domain-containing protein%2C putative
MAL8P1.19_v7.1_P3/4	PF3D7_0827000	keep	DBP10	ATP-dependent RNA helicase DBP10%2C putative
PFL0815W_v7.1_P2/3	PF3D7_1216900	keep	NA	DNA-binding chaperone%2C putative
PFD0730W_v7.1_P2/2	PF3D7_0415100	keep	NA	conserved protein%2C unknown function
PFL0330C_v7.1_P2/5	PF3D7_1206600	keep	RPC2	DNA-directed RNA polymerase III subunit RPC2%2C putative
PFI1216W_v7.1_P1/1	NA	drop	NA	NA
PFI1300C_v7.1_P6/6	PF3D7_0926500	keep	NA	tetratricopeptide repeat protein%2C putative
PFL0530C_v7.1_P1/3	PF3D7_1210600	keep	NA	conserved Plasmodium protein%2C unknown function
PF13_0128_v7.1_P1/1	PF3D7_1323000	keep	FabZ	beta-hydroxyacyl-ACP dehydratase
PFB0280W_v7.1_P2/8	PF3D7_0206300	keep	AROM	pentafunctional AROM polypeptide%2C putative%2C pseudogene
PFD0200C_v7.1_P7/7	PF3D7_0404100	keep	ApiAP2	AP2 domain transcription factor AP2-SP2%2C putative
PFE0805W_v7.1_P1/7	PF3D7_0516100	keep	ATPase1	cation-transporting ATPase 1
PF07_0030_v7.1_P3/3	PF3D7_0708500	keep	NA	heat shock protein 86 family protein
PFE1245W_v7.1_P2/3	PF3D7_0525000	keep	NA	zinc finger protein%2C putative
PFF0160C_v7.1_P2/2	PF3D7_0603300	keep	DHODH	dihydroorotate dehydrogenase
PF14_0606_v7.1_P1/1	PF3D7_1463800	keep	NA	mitochondrial ribosomal protein S6-2 precursor%2C putative
PFI0210C_v7.1_P3/7	PF3D7_0904300	keep	NA	conserved protein%2C unknown function
PF13_0230_v7.1_P1/3	PF3D7_1342200	keep	NA	conserved Plasmodium membrane protein%2C unknown function
PF08_0077_v7.1_P1/2	PF3D7_0813800	keep	GMD	GDP-mannose 4%2C6-dehydratase
PF10_0261A_v7.1_P1/1	PF3D7_1026500	keep	NA	conserved Plasmodium protein%2C unknown function
PFL0625C_v7.1_P2/4	PF3D7_1212700	keep	EIF3A	eukaryotic translation initiation factor 3 subunit A%2C putative
PF10_0393_v7.1_P1/2NU	NA	drop	NA	NA
PFL2175W_v7.1_P1/1	PF3D7_1245300	keep	UBC12	NEDD8-conjugating enzyme UBC12%2C putative
PFA0545C_v7.1_P4/4	PF3D7_0111300	keep	NA	P-loop containing nucleoside triphosphate hydrolase%2C putative
PFE1445C_v7.1_P1/3	PF3D7_0529000	keep	NA	conserved Plasmodium protein%2C unknown function
PF11_0189_v7.1_P5/5	PF3D7_1118300	keep	NA	insulinase%2C putative
PF07_0066_v7.1_P1/4	PF3D7_0716000	keep	NA	RNA-binding protein%2C putative
PF10_0034_v7.1_P2/4	PF3D7_1003000	keep	NA	conserved protein%2C unknown function
PFI1265W_v7.1_P3/5	PF3D7_0925800	keep	NA	armadillo repeat protein%2C putative
(+)eQC-41	NA	keep	NA	NA
PFF0675C_v7.1_P2/7	PF3D7_0613900	keep	myoE	myosin E%2C putative
PFA0300C_v7.1_P1/2	PF3D7_0106100	keep	NA	V-type proton ATPase subunit C%2C putative
PFA0320W_v7.1_P1/4	PF3D7_0106500	keep	NA	conserved Plasmodium protein%2C unknown function
DarkCorner	NA	keep	NA	NA
PF14_0096_v7.1_P1/2	PF3D7_1409800	keep	CELF2	CUGBP Elav-like family member 2%2C putative
PFF1440W_v7.1_P2/19	PF3D7_0629700	keep	SET1	SET domain protein%2C putative
PF11_0060_v7.1_P4/5	PF3D7_1104900	keep	NA	calcium/calmodulin-dependent protein kinase%2C putative
PF11_0383_v7.1_P2/2	PF3D7_1137200	keep	AEP	apical exonemal protein
PF14_0591_v7.1_P4/4	PF3D7_1462100	keep	NA	conserved Plasmodium protein%2C unknown function
PF14_0258_v7.1_P1/2	PF3D7_1428000	keep	NA	conserved Plasmodium membrane protein%2C unknown function
PFI0290C_v7.1_P1/3	PF3D7_0905900	keep	SEC27	coatomer subunit beta%2C putative
PFE1185W_v7.1_P2/2	PF3D7_0523800	keep	NA	divalent metal transporter%2C putative
PFC0230C_v7.1_P1/12	PF3D7_0305100	keep	NA	conserved Plasmodium protein%2C unknown function
MAL13P1.322_v7.1_P3/4	PF3D7_1364300	keep	PRP16	pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16
PFC0210C_v7.1_P1/2	PF3D7_0304600	keep	CSP	circumsporozoite (CS) protein
PFI0250C_v7.1_P1/6	PF3D7_0905100	keep	NUP100	nucleoporin NUP221%2C putative
PF11_0114A_v7.1_P1/1	PF3D7_1110800	keep	NA	conserved Plasmodium protein%2C unknown function
PF11_0402_v7.1_P4/6	PF3D7_1139100	keep	NA	RNA-binding protein%2C putative
PFF1145C_v7.1_P1/7	PF3D7_0623800	keep	TKL4	tyrosine kinase-like protein%2C putative
PFI0470W_v7.1_P3/3	PF3D7_0909700	keep	NA	FHA domain protein%2C putative
PFF0485C_v7.1_P1/1	PF3D7_0609800	keep	DHHC2	palmitoyltransferase DHHC2%2C putative
MAL8P1.35_v7.1_P2/2	PF3D7_0824100	keep	NA	exonuclease%2C putative
PF10_0290_v7.1_P3/3	PF3D7_1029700	keep	NA	conserved Plasmodium protein%2C unknown function
PF14_0274_v7.1_P1/3	PF3D7_1429500	keep	DPH2	diphthamide biosynthesis protein 2%2C putative
PF10_0152_v7.1_P2/2	PF3D7_1015500	keep	NA	conserved Plasmodium protein%2C unknown function
PFC0790W_v7.1_P1/2	PF3D7_0317900	keep	NA	conserved protein%2C unknown function
PFL0440C_v7.1_P4/4	PF3D7_1208800	keep	NA	zinc finger protein%2C putative
PFF0220W_v7.1_P1/9	PF3D7_0604500	keep	NA	conserved Plasmodium protein%2C unknown function
PF11_0378_v7.1_P2/4	PF3D7_1136600	keep	NA	conserved Plasmodium protein%2C unknown function
MAL13P1.26_v7.1_P9/10	PF3D7_1305300	keep	NA	conserved Plasmodium protein%2C unknown function
PF12TR011_v7.1_P2/2	PF3D7_1229200	keep	NA	unspecified product
PFI1460C_v7.1_P2/2	PF3D7_0929700	keep	NA	conserved Plasmodium protein%2C unknown function
PFL2505C_v7.1_P5/7	PF3D7_1252100	keep	RON3	rhoptry neck protein 3
PF13_0071_v7.1_P1/2	PF3D7_1312700	keep	NA	conserved Plasmodium protein%2C unknown function
PFE0760W_v7.1_P1/1	PF3D7_0515200	keep	NA	conserved Plasmodium protein%2C unknown function
PF13_0024_v7.1_P4/5	PF3D7_1305000	keep	NA	MCL1 domain-containing protein%2C putative
PF08_0036_v7.1_P2/3	PF3D7_0822600	keep	SEC23	protein transport protein SEC23
PFB0150C_v7.1_P7/7	PF3D7_0203100	keep	NA	protein kinase%2C putative
PF08_0058_v7.1_P3/3	PF3D7_0817600	keep	NA	conserved protein%2C unknown function
PF14_0343_v7.1_P7/7	PF3D7_1436200	keep	NA	conserved Plasmodium protein%2C unknown function
PF14_0273_v7.1_P5/8	PF3D7_1429400	keep	NA	rRNA (adenosine-2'-O-)-methyltransferase%2C putative
PF11_0091_D1	PF3D7_1107800	keep	ApiAP2	AP2 domain transcription factor%2C putative
PF14_0127_v7.1_P2/2	PF3D7_1412800	keep	NMT	glycylpeptide N-tetradecanoyltransferase
PFL2405C_v7.1_P9/9	PF3D7_1250100	keep	G377	osmiophilic body protein G377
PF11_0481_v7.1_P4/8	PF3D7_1147200	keep	NA	tubulin--tyrosine ligase%2C putative
MAL13P1.210_v7.1_P3/3	PF3D7_1341600	keep	GPI10	GPI mannosyltransferase 3
PFA_ASR_6873_v7.1_P1/1	PF3D7_1131800	keep	NA	oxysterol-binding protein%2C putative
PFL1280W_v7.1_P2/5	PF3D7_1226500	keep	NA	heptatricopeptide repeat and RAP domain-containing protein%2C putative
PF11_0077_v7.1_P3/4	PF3D7_1106600	keep	NA	DEAD/DEAH box helicase%2C putative
PFE1095W_v7.1_P4/5	PF3D7_0521900	keep	NA	conserved Plasmodium protein%2C unknown function
PFB0625W_v7.1_P1/2	PF3D7_0213800	keep	NA	conserved protein%2C unknown function
PF11_0155_v7.1_P1/1	PF3D7_1114600	keep	NA	conserved Plasmodium protein%2C unknown function
PFE0840C_v7.1_P3/7	PF3D7_0516800	keep	ApiAP2	AP2 domain transcription factor AP2-O2%2C putative
PFE1345C_v7.1_P3/3	PF3D7_0527000	keep	MCM3	DNA replication licensing factor MCM3%2C putative
MAL7P1.229_v7.1_P1/4	PF3D7_0831600	keep	CLAG8	cytoadherence linked asexual protein 8
MAL13P1.380_v7.1_P20/22	PF3D7_1343800	keep	NA	conserved Plasmodium protein%2C unknown function
PF13_0148_v7.1_P4/14	PF3D7_1326600	keep	NA	conserved Plasmodium protein%2C unknown function
(-)3xSLv1	NA	keep	NA	NA
PFL2095W_v7.1_P1/1	PF3D7_1243600	keep	NA	translation initiation factor SUI1%2C putative
(+)E1A_r60_a135	NA	keep	NA	NA
PFC0120W_v7.1_P1/4NU	NA	drop	NA	NA
PF10_0138_v7.1_P5/5	PF3D7_1014100	keep	MSA180	merozoite surface protein MSA180%2C putative
MAL13P1.229_v7.1_P1/1	PF3D7_1345900	keep	SPC25	kinetochore protein SPC25%2C putative
PF10_0258_v7.1_P1/1	PF3D7_1026100	keep	NA	conserved Plasmodium protein%2C unknown function
RC6	NA	keep	NA	NA
PFD0185C_v7.1_P3/3	PF3D7_0403800	keep	NA	alpha/beta hydrolase%2C putative
PF07_0035_v7.1_P1/4	PF3D7_0709100	keep	NA	Cg1 protein
PF14_0559_v7.1_P4/4	PF3D7_1458600	keep	NA	zinc finger protein%2C putative
PF13_0135_v7.1_P4/4	PF3D7_1323800	keep	VPS52	vacuolar protein sorting-associated protein 52%2C putative
PFD0160W_v7.1_P2/11	PF3D7_0403400	keep	NA	conserved Plasmodium protein%2C unknown function
PFL1130C_v7.1_P5/13	PF3D7_1223500	keep	NA	conserved Plasmodium protein%2C unknown function
PF11_0247_v7.1_P2/2	PF3D7_1123600	keep	NA	RAP protein%2C putative
PFF0020C_v7.1_P4/4NU	NA	drop	NA	NA
PF08_0089_v7.1_P4/8	PF3D7_0812100	keep	NA	proteasome activator complex subunit 4%2C putative
PFD1030C_v7.1_P1/6	PF3D7_0421700	keep	NA	conserved Plasmodium protein%2C unknown function
PF11_0287_v7.1_P1/1	PF3D7_1127600	keep	NA	CRAL/TRIO domain-containing protein%2C putative
PF14_0054_v7.1_P3/3	PF3D7_1405700	keep	NA	RING zinc finger protein%2C putative
PFF1100C_v7.1_P6/6	PF3D7_0622900	keep	AP2Tel	AP2 domain transcription factor AP2Tel
PF14_0319_v7.1_P4/8	PF3D7_1433800	keep	NA	conserved Plasmodium protein%2C unknown function
PF11_0441A_v7.1_P1/2	PF3D7_1143000	keep	NA	alpha/beta hydrolase%2C putative
PF13_0146_v7.1_P5/5	PF3D7_1325800	keep	NA	conserved Plasmodium protein%2C unknown function
PFC0440C_v7.1_P5/7	PF3D7_0310500	keep	DHX57	ATP-dependent RNA helicase DHX57%2C putative
MAL7P1.89_v7.1_P13/17	PF3D7_0718000	keep	NA	dynein heavy chain%2C putative
PFI1140W_v7.1_P3/3	PF3D7_0923200	keep	NOS	nitric oxide synthase%2C putative
MAL13P1.39_v7.1_P2/18	PF3D7_1308400	keep	NA	conserved Plasmodium protein%2C unknown function
DarkCorner	NA	keep	NA	NA
PFD0585C_v7.1_P5/6	PF3D7_0411800	keep	NA	conserved Plasmodium protein%2C unknown function
PFL1455W_v7.1_P3/3	PF3D7_1230200	keep	NA	vacuolar transporter chaperone%2C putative%2C pseudogene
PFE1075C_v7.1_P2/2	PF3D7_0521400	keep	NA	conserved protein%2C unknown function
PFI0510C_v7.1_P3/5	PF3D7_0910500	keep	NA	DNA repair protein REV1%2C putative
PFE1160W_v7.1_P4/4	PF3D7_0523200	keep	NA	heptatricopeptide repeat-containing protein%2C putative
(+)E1A_r60_1	NA	keep	NA	NA
PFC0930C_v7.1_P6/6	PF3D7_0321100	keep	NA	conserved Plasmodium protein%2C unknown function
PF14_0084_v7.1_P3/21	PF3D7_1408700	keep	NA	conserved protein%2C unknown function
RC5	NA	keep	NA	NA
PF10_0179_v7.1_P2/6	PF3D7_1018600	keep	NA	tRNA wybutosine-synthesizing protein%2C putative
PFE1120W_v7.1_P26/27	PF3D7_0522400	keep	NA	conserved Plasmodium protein%2C unknown function
PF14_0517_v7.1_P1/3	PF3D7_1454400	keep	APP	aminopeptidase P
MAL13P1.352_v7.1_P2/4	PF3D7_1369500	keep	NA	conserved protein%2C unknown function
PF11_0264_v7.1_P5/5	PF3D7_1125300	keep	mtRNAP	DNA-directed RNA polymerase
PF14_0419_v7.1_P16/21	PF3D7_1444100	keep	NA	conserved Plasmodium protein%2C unknown function
RC7	NA	keep	NA	NA
PFE1210C_v7.1_P1/2	PF3D7_0524300	keep	NA	conserved Plasmodium protein%2C unknown function
MAL13P1.159_v7.1_P1/1	PF3D7_1330000	keep	NA	PITH domain-containing protein%2C putative
PFL1930W_v7.1_P12/17	PF3D7_1239800	keep	NA	conserved Plasmodium protein%2C unknown function
PF07_0118_v7.1_P6/16	PF3D7_0728100	keep	NA	conserved Plasmodium membrane protein%2C unknown function
PFF0125C_v7.1_P3/4	PF3D7_0602600	keep	NA	SAC3 domain-containing protein%2C putative
PFL1620W_v7.1_P8/16	PF3D7_1233600	keep	AARP1	asparagine and aspartate rich protein 1
PFA_ASR_7649_v7.1_P1/1	Pfa_asR_7649	keep	Pfa_asR_7649	Pfa_asR_7649
MAL8P1.151_v7.1_P3/4	PF3D7_0802500	keep	NA	inositol 5-phosphatase%2C putative
PF11_0122_v7.1_P3/3	PF3D7_1111600	keep	NA	endonuclease/exonuclease/phosphatase family protein%2C putative
PF14_0152_v7.1_P4/5	PF3D7_1415400	keep	NA	conserved Plasmodium protein%2C unknown function
PFL2335W_v7.1_P1/6	PF3D7_1248700	keep	NA	conserved Plasmodium protein%2C unknown function
PF10_0250_v7.1_P2/17	PF3D7_1025500	keep	NA	conserved Plasmodium protein%2C unknown function
PF11_0045_v7.1_P2/2	PF3D7_1103500	keep	NA	CPW-WPC family protein
PFD0630C_v7.1_P3/7NU	NA	drop	NA	NA
PFE0420C_v7.1_P5/8	PF3D7_0508500	keep	RCC1	guanidine nucleotide exchange factor
PF14_0690_v7.1_P4/7	PF3D7_1472200	keep	HDA1	histone deacetylase%2C putative
MAL13P1.302_v7.1_P1/2	PF3D7_1360700	keep	PIAS	E3 SUMO-protein ligase PIAS%2C putative
PFI0685W_v7.1_P1/3	PF3D7_0914000	keep	NA	pseudouridylate synthase%2C putative
PFI1190W_v7.1_P3/3	PF3D7_0924200	keep	NA	heptatricopeptide repeat-containing protein%2C putative
MAL13P1.313_v7.1_P2/6	PF3D7_1362700	keep	NA	conserved Plasmodium protein%2C unknown function
PF10_0341_v7.1_P3/3	PF3D7_1035000	keep	NA	U2 snRNA/tRNA pseudouridine synthase%2C putative
PF10_0367_v7.1_P1/4	PF3D7_1037400	keep	NA	conserved Plasmodium protein%2C unknown function
PFI0410C_v7.1_P5/6	PF3D7_0908500	keep	NA	conserved Plasmodium protein%2C unknown function
MAL7P1.25_v7.1_P2/3	PF3D7_0708000	keep	NA	cytoskeleton associated protein%2C putative
PF14_0143_v7.1_P2/8	PF3D7_1414500	keep	ABCk2	atypical protein kinase%2C ABC-1 family%2C putative
PF14_0342_v7.1_P4/6	PF3D7_1436100	keep	NA	conserved Plasmodium membrane protein%2C unknown function
PFF0185C_v7.1_P2/6	PF3D7_0603800	keep	CEP76	centrosomal protein CEP76%2C putative
PF10_0356_v7.1_P4/4	PF3D7_1036400	keep	LSA1	liver stage antigen 1
PFE1095W_v7.1_P1/5	PF3D7_0521900	keep	NA	conserved Plasmodium protein%2C unknown function
PF11_0218_v7.1_P3/5	PF3D7_1121100	keep	NA	conserved protein%2C unknown function
PFI0495W_v7.1_P1/9	PF3D7_0910200	keep	NA	conserved Plasmodium protein%2C unknown function
PFC0895W_v7.1_P2/2	PF3D7_0320200	keep	NA	CPW-WPC family protein
MAL13P1.335_v7.1_P2/2	PF3D7_1366800	keep	NA	phosphatidylserine synthase%2C putative
PF10_0177A_v7.1_P3/7	PF3D7_1018200	keep	PPP8	serine/threonine protein phosphatase 8%2C putative
MAL13P1.19_v7.1_P24/26	PF3D7_1303800	keep	NA	conserved Plasmodium protein%2C unknown function
PF11_0283_v7.1_P1/1	PF3D7_1127200	keep	NA	conserved Plasmodium protein%2C unknown function
(+)E1A_r60_a107	NA	keep	NA	NA
PFI0500W_v7.1_P1/2	PF3D7_0910300	keep	NA	conserved protein%2C unknown function
PF10_0146_v7.1_P6/7	PF3D7_1014900	keep	NA	conserved Plasmodium protein%2C unknown function
PF11_0392_v7.1_P5/8	PF3D7_1138000	keep	NA	conserved Plasmodium protein%2C unknown function
PF11_0441_v7.1_P1/2	PF3D7_1142900	keep	NA	conserved Plasmodium protein%2C unknown function
PF07_0037_v7.1_P6/8	PF3D7_0709300	keep	CG2	Cg2 protein
PFI0570W_v7.1_P1/4	PF3D7_0911700	keep	NA	GTP-binding protein%2C putative
PFC0560C_v7.1_P3/3	PF3D7_0313400	keep	NA	conserved Plasmodium protein%2C unknown function
PF07_0107_v7.1_P1/3	PF3D7_0726100	keep	NA	Plasmodium exported protein%2C unknown function
PFL1060C_v7.1_P1/2	PF3D7_1222000	keep	NA	tRNA-splicing ligase RtcB%2C putative
PF11_0307_v7.1_P2/4	PF3D7_1129600	keep	NA	phosphatidylinositol-4-phosphate 5-kinase%2C putative
MAL8P1.36_v7.1_P1/1	PF3D7_0823700	keep	TOM7	mitochondrial import receptor subunit TOM7%2C putative
MAL7P1.212_v7.1_P1/7	PF3D7_0833500	keep	VAR	erythrocyte membrane protein 1%2C PfEMP1
PFL0030C_v7.1_P9/9NU	NA	drop	NA	NA
PFD0200C_v7.1_P5/7	PF3D7_0404100	keep	ApiAP2	AP2 domain transcription factor AP2-SP2%2C putative
PF13_0109_v7.1_P2/3	PF3D7_1319300	keep	TRM1	tRNA (guanine(26)-N(2))-dimethyltransferase%2C putative
MAL7P1.207_v7.1_P4/6	PF3D7_0707200	keep	NA	conserved Plasmodium protein%2C unknown function
PFD0840W_v7.1_P12/19	PF3D7_0417400	keep	NA	conserved Plasmodium protein%2C unknown function
PFL2345C_v7.1_P1/2	PF3D7_1248900	keep	RPT6	26S protease regulatory subunit 8%2C putative
PFC1060C_v7.1_P2/2	PF3D7_0323700	keep	SART1	U4/U6.U5 tri-snRNP-associated protein 1%2C putative
MAL13P1.168_v7.1_P1/1	PF3D7_1331600	keep	PTPLA	protein tyrosine phosphatase-like protein%2C putative
MAL7P1.15_v7.1_P11/12	PF3D7_0703900	keep	NA	conserved Plasmodium membrane protein%2C unknown function
PFE1520C_v7.1_P5/6	PF3D7_0530400	keep	NA	conserved Plasmodium protein%2C unknown function
